Date,Monthly_Return
2010-12-31,0.027928548580598456
2011-01-31,0.016503412911102355
2011-02-28,0.014353485349419604
2011-03-31,0.000424561581707561
2011-04-30,0.015975202539860733
2011-05-31,0.0013329284461327529
2011-06-30,-0.005705689831219329
2011-07-31,0.0035495341168774175
2011-08-31,-0.027281980931575522
2011-09-30,-0.053014889722183156
2011-10-31,0.08491750659876907
2011-11-30,-0.02426952822300843
2011-12-31,0.045520320787742374
2012-01-31,0.014648147671086242
2012-02-29,0.021024366381394932
2012-03-31,-0.009532095156763565
2012-04-30,0.01136766175621906
2012-05-31,-0.03220873785995082
2012-06-30,0.04656705425842467
2012-07-31,0.01022412035273268
2012-08-31,0.01244600465387502
2012-09-30,0.005205653042958058
2012-10-31,0.008440614941711333
2012-11-30,0.004968582770760399
2012-12-31,0.014012897704461125
2013-01-31,0.0034274053245215708
2013-02-28,0.00932761791300396
2013-03-31,0.00872419681368819
2013-04-30,0.0211800281396759
2013-05-31,-0.025812198001418207
2013-06-30,-0.016887047541910394
2013-07-31,0.028540754719861283
2013-08-31,-0.012721796590550838
2013-09-30,0.007813960728111802
2013-10-31,0.02518272086097828
2013-11-30,0.004731571579409177
2013-12-31,0.0040675008432475845
2014-01-31,0.003983716581010821
2014-02-28,0.023084386763738474
2014-03-31,-0.0008144801807140611
2014-04-30,0.004204539174967659
2014-05-31,0.012063649867420478
2014-06-30,0.006119444540067187
2014-07-31,-0.024318519834514718
2014-08-31,0.023802045998317256
2014-09-30,-0.019827027030125732
2014-10-31,0.010605653975241491
2014-11-30,-0.010811999140890927
2014-12-31,-0.00803010817043126
2015-01-31,0.007031221605270366
2015-02-28,0.022310981087402038
2015-03-31,-0.009477465454707068
2015-04-30,0.008713399114887777
2015-05-31,0.003554230122263302
2015-06-30,-0.018870809507121722
2015-07-31,-0.004920502776708746
2015-08-31,-0.015233099122200056
2015-09-30,-0.02989863607589449
2015-10-31,0.03230751737120774
2015-11-30,-0.024960592617603305
2015-12-31,-0.019922705810879182
2016-01-31,-0.01600889094772595
2016-02-29,0.01496832444976981
2016-03-31,0.025470743405294316
2016-04-30,0.031226164216949348
2016-05-31,0.0017006627734179602
2016-06-30,0.017931560720784168
2016-07-31,0.013131036471097035
2016-08-31,0.01967582942164947
2016-09-30,0.010784883037424642
2016-10-31,-0.009831146179929418
2016-11-30,0.00018766255345026295
2016-12-31,0.01838803718171733
2017-01-31,0.009128275273582398
2017-02-28,0.015317546062032728
2017-03-31,-0.001433872851428486
2017-04-30,0.008157237809329754
2017-05-31,0.010314560521771377
2017-06-30,0.0013251831961673677
2017-07-31,0.010191941208199662
2017-08-31,0.0006545841079548254
2017-09-30,0.006006788895155157
2017-10-31,0.0008485111003646573
2017-11-30,-0.0036770292387621195
2017-12-31,0.0024571011445515545
2018-01-31,0.0004588070204507577
2018-02-28,-0.008673673587814568
2018-03-31,-0.0023183151581483985
2018-04-30,0.004795814675552901
2018-05-31,0.0005030689020093515
2018-06-30,0.0009888324525406667
2018-07-31,0.01677734602428127
2018-08-31,0.007077920472270849
2018-09-30,0.0052448382188168274
2018-10-31,-0.019767174317095515
2018-11-30,-0.003990876016005895
2018-12-31,-0.020888090076003563
2019-01-31,0.04944482343265322
2019-02-28,0.012146023872871003
2019-03-31,0.012908848823861119
2019-04-30,0.009861566174575787
2019-05-31,-0.019336093358060746
2019-06-30,0.03154538648104688
2019-07-31,0.0015669616210935988
2019-08-31,0.0068961556649556055
2019-09-30,0.00439040776287869
2019-10-31,-0.00011581966487772544
2019-11-30,0.005680198707567863
2019-12-31,0.019112981737859247
2020-01-31,-0.00466239727591411
2020-02-29,-0.012895077010332434
2020-03-31,-0.1002801762249117
2020-04-30,0.04883594769355448
2020-05-31,0.02946443240765051
2020-06-30,-0.005834350880008832
2020-07-31,0.05060534531703831
2020-08-31,-0.00022384182986590062
2020-09-30,-0.009316128826012737
2020-10-31,0.004034047152193576
2020-11-30,0.033512112263806015
2020-12-31,0.019579644758888293
2021-01-31,-0.0037803040951802647
2021-02-28,-0.0024465719207952263
2021-03-31,0.012155555978106136
2021-04-30,0.006375845635871791
2021-05-31,0.00039048696464560884
2021-06-30,0.013246821725254598
2021-07-31,0.0010481052525128653
2021-08-31,0.006087427739834617
2021-09-30,-0.0037007404688930157
2021-10-31,-0.003107534007067092
2021-11-30,-0.01169014352911002
2021-12-31,0.02284121731222455
2022-01-31,-0.02654845107231485
2022-02-28,-0.008590680100066694
2022-03-31,-0.012871760140031552
2022-04-30,-0.04180261697614607
2022-05-31,0.016298874894015603
2022-06-30,-0.07049867907034835
2022-07-31,0.06698861019476299
2022-08-31,-0.04308857655460163
2022-09-30,-0.03740334659293776
2022-10-31,0.03365758753641357
2022-11-30,0.03431290245908469
2022-12-31,-0.017569315162270782
2023-01-31,0.036669523817728145
2023-02-28,-0.01885160977736755
2023-03-31,0.019843738236844155
2023-04-30,0.0020209199413043777
2023-05-31,-0.01231424827061467
2023-06-30,0.017801590306790294
2023-07-31,0.011156518171494767
2023-08-31,0.001836016221899106
2023-09-30,-0.01613486090081717
2023-10-31,-0.010431750720702793
2023-11-30,0.04887645784856409
2023-12-31,0.03192549989821991
2024-01-31,0.0011630863030847038
2024-02-29,0.0030353182257412126
2024-03-31,0.01089824449039245
2024-04-30,-0.01351263391805202
2024-05-31,0.016339455880609144
2024-06-30,0.004793395101614362
2024-07-31,0.023522557008083256
2024-08-31,0.015474034296016015
2024-09-30,0.016970664786127854
2024-10-31,-0.009635835017881123
2024-11-30,0.01644543203651927
