Date,Monthly_Return
2010-12-31,0.064563580516247
2011-01-31,-0.013982710223927608
2011-02-28,0.016686415848120584
2011-03-31,0.06115329365665345
2011-04-30,0.06413692552805417
2011-05-31,-0.03885764797791924
2011-06-30,-0.0341030165183307
2011-07-31,0.007720256046511054
2011-08-31,-0.0959235183785393
2011-09-30,-0.21460468631209317
2011-10-31,0.20087441382456306
2011-11-30,-0.050875208886734025
2011-12-31,-0.05382028712131437
2012-01-31,0.13097168715157825
2012-02-29,0.06703352027807052
2012-03-31,-0.028872932490362158
2012-04-30,0.002849388869332614
2012-05-31,-0.1508433067174515
2012-06-30,0.05274970485095953
2012-07-31,0.012311912634064281
2012-08-31,0.00900481679643117
2012-09-30,0.08168720300272203
2012-10-31,-0.014069870144495566
2012-11-30,0.01343463470184969
2012-12-31,0.0761496080984263
2013-01-31,-0.025455540106633312
2013-02-28,-0.061820374216689955
2013-03-31,-0.008226775412167764
2013-04-30,0.031917989241937006
2013-05-31,-0.06457044380583221
2013-06-30,-0.05143747678940036
2013-07-31,0.012165986378787741
2013-08-31,-0.008466765527407327
2013-09-30,0.11786373513284443
2013-10-31,0.032509346362820546
2013-11-30,0.017000220246147446
2013-12-31,0.005330563698848101
2014-01-31,-0.08618258540479273
2014-02-28,0.04590888489845879
2014-03-31,0.03576347732121188
2014-04-30,0.018722076757572648
2014-05-31,0.023406130341756537
2014-06-30,0.042978174851320716
2014-07-31,0.006277485178152409
2014-08-31,0.008799398343290576
2014-09-30,-0.09698424367883385
2014-10-31,-0.0008636887910590252
2014-11-30,-0.032420651417879864
2014-12-31,-0.04914493917136209
2015-01-31,-0.03812520473789782
2015-02-28,0.0675502118371043
2015-03-31,-0.05387756666374621
2015-04-30,0.1131002440609743
2015-05-31,-0.04774389124007605
2015-06-30,-0.003149601163023319
2015-07-31,-0.07070159536098208
2015-08-31,-0.09924105494650037
2015-09-30,-0.04766632878637356
2015-10-31,0.07539719014284785
2015-11-30,-0.043355628517291134
2015-12-31,-0.05225206383697922
2016-01-31,-0.07962324058482051
2016-02-29,-0.04271419063647308
2016-03-31,0.1713468629516277
2016-04-30,0.020665944129697467
2016-05-31,-0.03536481772931965
2016-06-30,-0.03794430854219155
2016-07-31,0.030053757547728877
2016-08-31,0.0033830192639996426
2016-09-30,0.015217433522719759
2016-10-31,-0.06545966402438297
2016-11-30,-0.022545144774917314
2016-12-31,-0.01882848096728751
2017-01-31,0.0849504476683538
2017-02-28,0.012472067215472116
2017-03-31,0.04011212649168261
2017-04-30,0.05084049635946086
2017-05-31,0.021712588985201675
2017-06-30,0.025195085060433664
2017-07-31,0.06910435715123353
2017-08-31,0.006046770473369545
2017-09-30,0.03898101086071537
2017-10-31,0.01606150147356744
2017-11-30,0.011547002004908435
2017-12-31,0.03944266361031579
2018-01-31,0.14059188387718824
2018-02-28,-0.0755907530141442
2018-03-31,0.014329031977403428
2018-04-30,-0.04606238634708881
2018-05-31,-0.06068754047320646
2018-06-30,-0.06043414057756591
2018-07-31,0.040084120928319145
2018-08-31,-0.0467880155737157
2018-09-30,-0.0006159134959049517
2018-10-31,-0.11340469327924585
2018-11-30,0.05526570163724043
2018-12-31,-0.04174942329504505
2019-01-31,0.14025216621747982
2019-02-28,-0.00021854610200433555
2019-03-31,-0.008562396291718066
2019-04-30,0.013803043279309701
2019-05-31,-0.09642376308954648
2019-06-30,0.06778635248120501
2019-07-31,-0.06617867016965684
2019-08-31,-0.03585625750220789
2019-09-30,0.02582017160825667
2019-10-31,0.09341535527022837
2019-11-30,-7.515766875487717e-05
2019-12-31,0.0940004945211077
2020-01-31,-0.063231016242985
2020-02-29,-0.05246704299343885
2020-03-31,-0.1915044715826637
2020-04-30,0.0822048315000743
2020-05-31,0.017365232468375735
2020-06-30,0.06510430884390406
2020-07-31,0.1535081424554372
2020-08-31,0.04759174685705214
2020-09-30,-0.04641509906408292
2020-10-31,0.01921593877637262
2020-11-30,0.12362381464286343
2020-12-31,0.09530099325647923
2021-01-31,0.03888119298925252
2021-02-28,0.028670571652978705
2021-03-31,-0.025790817615982786
2021-04-30,0.02717767175254826
2021-05-31,0.033063957634005936
2021-06-30,-0.014532001168803044
2021-07-31,-0.05615160895350724
2021-08-31,0.0008687753347058624
2021-09-30,-0.06206776985406637
2021-10-31,0.03889448154476094
2021-11-30,-0.07460236306199419
2021-12-31,0.029046590554058227
2022-01-31,-0.007240049813655558
2022-02-28,-0.04535200447066656
2022-03-31,-0.05074587377045958
2022-04-30,-0.10957509407940391
2022-05-31,0.02092099741109199
2022-06-30,-0.09021419369684636
2022-07-31,-7.030872783198028e-05
2022-08-31,-0.054900309309339645
2022-09-30,-0.15259453514525767
2022-10-31,0.017647774795024107
2022-11-30,0.19087277240341072
2022-12-31,-0.017453833205392066
2023-01-31,0.1182017145689569
2023-02-28,-0.0975285861325087
2023-03-31,0.06004663390197473
2023-04-30,0.0004609744855561537
2023-05-31,-0.030709314636963803
2023-06-30,0.06104318498860217
2023-07-31,0.0805331834769476
2023-08-31,-0.07659706269658673
2023-09-30,-0.06978796399186893
2023-10-31,-0.036032140962346304
2023-11-30,0.12494657473582071
2023-12-31,0.03871956763586626
2024-01-31,-0.0481471195025589
2024-02-29,0.0390129932215304
2024-03-31,0.02427356518149626
2024-04-30,-0.007441836100123389
2024-05-31,0.03336536372790433
2024-06-30,0.01935434924757562
2024-07-31,0.023702596335810178
2024-08-31,0.0356773842907967
2024-09-30,0.07484780285362325
2024-10-31,-0.06143258350002989
2024-11-30,-0.04650571097981249
