"",Volatility,Return,Sharpe_Ratio,AGG,LQD,HYG,IWDA.L,EEM,VNQI,DBC,GLD,IGF,Moneymarket,IUKP.L
21,0.11765375971410459,0.058494987859369116,0.4971790786925155,0.0727951722232836,0.014068775337739228,0.13122523280802184,0.3117363489373983,0.057093175861296086,0.01265900110960109,0.031092606687228342,0.07560410961600263,0.015543124591191563,0.267818097041472,0.01036435578676529
22,0.11794672413887226,0.052487274581968224,0.4450083286770128,0.17550716274900294,0.09323883508593614,0.03132909880955491,0.1840601450544141,0.036607643878831184,0.043347554649849684,0.002836379509134788,0.13893099029923744,0.08191700168444507,0.19978275719649588,0.012442431083097784
23,0.11950304920791653,0.055744893689866855,0.46647256333082765,0.024487697821285057,0.07342491766190194,0.04236806247729381,0.20428010605665944,0.024268983810233312,0.0214717893127371,0.05932199534215142,0.26866040428287874,0.024952819788424115,0.23742688294956066,0.01933634049687454
24,0.12015893876750622,0.05515191402761925,0.4589913542290173,0.15552900055123173,0.05541799153670817,0.07033471815088893,0.2317670057394253,0.03281219064401035,0.029822759706638467,0.007947512500393522,0.1889039182669476,0.004266565876974986,0.1690840640652855,0.05411427296149545
25,0.1205940631808978,0.05469535022931596,0.4535492775234706,0.014859794261789643,0.2194172856573805,0.004420265251829765,0.16382280044364947,0.004183004173700913,0.02683677449032056,0.0006002895538457164,0.16718763080828117,0.10950595695458995,0.18000440430770295,0.10916179409690943
26,0.12205578679197139,0.055927792187540085,0.45821499871089205,0.051562705430537197,0.14833305547612335,0.09261817550185263,0.20476943010616694,0.002688239165298832,0.025596268520727727,0.04002813066295861,0.08831633016293486,0.117462740061411,0.19238081777144264,0.03624410714054611
27,0.12241948179886414,0.05563233353027093,0.45444019785735695,0.1315281443987807,0.022535263189210578,0.07034847914081192,0.2302200884342487,0.028742916339679615,0.1011258348261148,0.007654058590869702,0.0661964242357249,0.08602665769893109,0.2312340054069475,0.02438812773868052
28,0.1236414865649863,0.05438054956823429,0.4398244560061297,0.16869596295382266,0.1159091942099684,0.0041349372405635665,0.13345214373483524,0.007329413248848188,0.016024031472513862,0.017338183696048125,0.18325046062163233,0.18304109266270463,0.15512404245287945,0.015700537706183477
29,0.12460918049226959,0.056525543981851625,0.4536226284335311,0.1391261282570187,0.05525157963821277,0.15429692716637364,0.1760376854748832,0.003327648092631378,0.04777987558227326,0.0012481447646256838,0.11400717945968761,0.12835254269090493,0.1564680584574561,0.024104230415932702
30,0.12501414484872062,0.05461861227569311,0.4368994591914938,0.035600078101191035,0.09992410995913319,0.14626994220474251,0.13502264886180357,0.025133534614142052,0.021216233468295077,0.03930042987907708,0.13741702806795877,0.14076261214736666,0.1727547750478071,0.04659860764848288
31,0.1264777653432638,0.05646312128984204,0.44642725254197624,0.09542473730116936,0.13767763815532016,0.005197159546307612,0.2049861484091166,0.040262206769664834,0.00573802362821968,0.010899278413966356,0.23345660195380213,0.04070630713705154,0.1271816191823767,0.0984702795030049
32,0.12704084215440337,0.06116014126564195,0.48142109441709235,0.027339154200003966,0.03550994339346304,0.1740346942466463,0.20019344555078541,0.04002446799930619,0.012161773384175234,0.007578844691291271,0.15368782507833134,0.13442433173279986,0.19248159061214662,0.022563929111050676
33,0.12816545232596538,0.059650395175516714,0.46541711586837653,0.1273570292674212,0.023130713925165792,0.19354537885167042,0.23811215011688844,0.011139292804392308,0.026501107737714157,0.016942214037708216,0.03361857411011489,0.14139230418545412,0.1646444701308919,0.02361676483257866
34,0.12883949156966537,0.06039177852367764,0.46873654799408254,0.03644861758632779,0.029720702616758115,0.09340121858974615,0.21964141418340036,0.048514712885214036,0.05271932366754839,0.021397318900267186,0.2045666006456728,0.07253178122061538,0.19674757887829225,0.024310730826157388
35,0.1297453301504205,0.05921418561859482,0.45638779869722274,0.025032554746536546,0.07371550565931523,0.14750599463777875,0.15663276225425501,0.005954344030069703,0.014272647281053565,0.025713428485058226,0.10654585164002775,0.21106323644970612,0.15909027720682278,0.07447339760937641
36,0.13099918939716423,0.06007191887298115,0.45856710373111315,0.06235485971295911,0.06828471564330595,0.047708637963599636,0.2588804244828246,0.01945160542336438,0.15090021914332177,0.00621327092430202,0.056022263025556254,0.09622978867561886,0.22664709604361025,0.00730711896153707
37,0.13187571131215073,0.061488453163160726,0.4662606370146291,0.026322895946963368,0.02563445144476322,0.0942621101570671,0.1857906232063609,0.00925627219016257,0.042751734313687506,0.014228036210550115,0.21042087933616402,0.13981777937883363,0.1496598250715352,0.1018553927439124
38,0.13295327701206552,0.06187371922922005,0.4653794221529794,0.03802404411625667,0.003056132675824896,0.17919358981136646,0.21539351351981467,0.0544439067143534,0.0264939511000957,0.02709338040719712,0.0842563879008926,0.16840134941841944,0.18943127503430496,0.014212469301474016
39,0.13362837182288778,0.06136566885191429,0.4592263455342319,0.026520143237390267,0.07598773641197801,0.15723794470516664,0.18047427872013144,0.006203493038116274,0.029355220181757156,0.010038600394503053,0.15577248856453094,0.15133217934756601,0.11743978888758029,0.08963812651127977
40,0.13410040976149581,0.06141824079607773,0.4580018875804563,0.09932335629332621,0.11541872031621314,0.19285808585191985,0.20910831665165067,0.028476346404227994,6.340159248420997e-05,0.006564929041469585,0.15570017710978715,0.10116247475925239,0.08707188470045352,0.004252307279215428
41,0.13546642697360944,0.06011933283092545,0.4437950728754177,0.060140618166567406,0.03344309766546838,0.1366966164454748,0.1682041920343845,0.08045564681822309,0.003421958133133254,0.026646177655726532,0.16682031615793932,0.16074804401253087,0.1418697657511047,0.021553567159447288
42,0.13621155537966192,0.06374785485108957,0.4680062177794345,0.0409963812049572,0.07312493637108942,0.1582422778339805,0.1803897172740526,0.004609034466936813,0.059432063553553134,0.0008578005387709056,0.17039127293173162,0.17587643791433338,0.13329631858474103,0.0027837593258536247
43,0.13729188457827599,0.059102649859632574,0.4304890273826463,0.06483332589541337,0.1161305908817896,0.18320880198571057,0.17934039912553443,0.019792132065348356,0.017586442092813116,0.04107698789674566,0.13472914934071684,0.11634542019990027,0.06742920907819967,0.059527541437828214
44,0.13784817640929076,0.061958911103476184,0.4494721128519786,0.0021247757047375294,0.13034737147904416,0.1382408507701853,0.18262073311344143,0.08721874597012158,0.003544342941945361,0.0031159407841429023,0.1590469466976622,0.14131264309247163,0.12544654001749508,0.026981109428752842
45,0.13876539402536647,0.06285750459049089,0.4529768032727271,0.009120392951140165,0.06867742030013714,0.05637044579908253,0.25521196833789006,0.01391587907318392,0.04536431311431598,0.0272248990799254,0.10505278864971566,0.12621149674899598,0.11766160450876391,0.17518879143684918
46,0.1400310912374968,0.062302453644847836,0.4449187183664881,0.0899844384834434,0.14766463097939997,0.14008590225466575,0.22199198545470722,0.021567162218901974,0.005871927650442887,0.023867618089233697,0.13210156111337873,0.120423798038563,0.046732398468449655,0.04970857724881376
47,0.14107776766393595,0.06301446115771184,0.4466647169227953,0.10906752970040251,0.030614690934326196,0.07355824129981901,0.19152452421517357,0.0016163662188153148,0.08967841866180265,0.005586085590583567,0.17003075975474413,0.1718643897728775,0.08954617545315169,0.06691281839830378
48,0.14164945527602063,0.06400349703144716,0.4518442863527347,0.06594598721192212,0.11593392227298335,0.20389855763030262,0.273761496352389,0.04959295913902346,0.024660383998439655,0.011699458640439317,0.11920912294265174,0.03532817793392369,0.056677067877946616,0.043292865999978496
49,0.14280309613826705,0.06516774313469315,0.4563468502923453,0.025971054625929718,0.05517493021302793,0.1271747453083232,0.21178146168932027,0.029896515924969898,0.04006868527055755,0.014519768136722885,0.18768137921229516,0.14032326955766958,0.08158657740785089,0.08582161265333281
50,0.14317084996557722,0.06275410449826391,0.4383162111096775,0.016301137926974463,0.10598431861183276,0.14540718738920516,0.17653897624294548,0.02337369883701702,0.059405850804445264,0.004097762219621253,0.17710551037107722,0.1307238530682248,0.0603112946767968,0.10075040985185985
51,0.1443241238694882,0.06384905987537033,0.44240046752758266,0.14245490522477866,0.017766855809484717,0.09159328208842628,0.20067043282361077,0.043106766207640215,0.012647678463505356,0.0405788699190387,0.20099494258581788,0.1746214285232263,0.059630372889474315,0.015934465464996547
52,0.1454073206925472,0.06419307484993944,0.4414707219980406,0.02637241472153829,0.17251585462233338,0.07309349102135923,0.18645650809823552,0.0070817583748368955,0.026388138292287866,0.05768113274635611,0.1819652981639463,0.19439858084837303,0.062177346927046594,0.011869476183686754
53,0.1461584319968095,0.06406406678290365,0.4383193354475923,0.008031105486765158,0.00940916994593797,0.1428975869983189,0.1895324593615196,0.05526837457314962,0.0527375719342239,0.033877712816850945,0.13638648657285016,0.1839369013779962,0.10129930274522927,0.08662332818715833
54,0.14687858947126156,0.06618203028396806,0.4505900453034873,0.03530172087907614,0.08617742587479285,0.0044726485521161185,0.23522911996048798,0.0203961824296093,0.044647187551480366,0.07014362265957766,0.09680891821810908,0.2565115663476483,0.12067015196561819,0.029641455561484068
55,0.1477611588970981,0.06499075819103715,0.4398365489018476,0.05904135875479974,0.04220121888296334,0.0024450561053378666,0.25697872155900914,0.12215743685695478,0.09405010724024704,0.0012775695554448838,0.24923142979530355,0.035037734274812424,0.11843376603406018,0.019145600941067025
56,0.14924701984712427,0.06794622426223038,0.4552601742522471,0.08824174427070497,0.11830616835377715,0.015951369339559898,0.23168319024856968,0.04262533645554705,0.061663775685217755,0.0005810697413631585,0.19692387158494468,0.17860233083085203,0.06413787129417786,0.0012832721952856768
57,0.14967120435680945,0.06469145427414832,0.43222378380765075,0.007698147316463788,0.12713902802162788,0.14874170954786578,0.18737443884977867,0.011803139587471949,0.08111959123895224,0.018955241925572238,0.1547811793239892,0.14812417565458996,0.03192465895031568,0.08233868958337259
58,0.15016578257985688,0.06647178796749391,0.44265602206777555,0.060680064061513106,0.07355185470168986,0.17989877256259515,0.20945829054393764,0.05781917107675207,0.046309375188939655,0.004454054105592912,0.10262613581426414,0.19035241765281302,0.05664359999954929,0.018206264292353037
59,0.15185082082119494,0.0689483934641002,0.4540534788763984,0.039811813300951966,0.26630747162760104,0.01332359104207236,0.32753038989300554,0.05067693979621665,0.01653781664945315,0.02000138150428577,0.0036385653051341582,0.17757531719112954,0.060917679443991894,0.023679034246157953
60,0.15265498742018904,0.0658056061509262,0.4310740661868689,0.0679738400111039,0.010347926857408396,0.1638780661825525,0.1845341262570536,0.05203185807114192,0.07501366820218039,0.010860451851620821,0.1884678349763464,0.15500163703837772,0.028927857248352916,0.06296273330386137
61,0.15353061375973873,0.0670060693666561,0.43643458282212316,0.016516219961194806,0.05169567106395037,0.23051904661062217,0.24428382317177863,0.12299673285891,0.003889259793214763,0.01849272959013067,0.1913571044376727,0.05093261775513868,0.021017104035198953,0.04829969072218821
62,0.15419447146302656,0.06734690688787444,0.43676602830746225,0.0035583823453744032,0.06070208914630536,0.22627215526356148,0.22809525817546245,0.051093722033173486,0.005378174833781048,0.04706544937210624,0.03666630248014292,0.22231765211746507,0.0446239128074183,0.07422690142520921
63,0.15551196101503623,0.06705684339098124,0.4312005517343943,0.09232932942067328,0.08221359021004346,0.026714002919251845,0.23644896994716552,0.12206950442326606,0.039485533782933,0.007364704884828107,0.12038382144881049,0.19442226981221478,0.05564024155420315,0.02292803159661034
64,0.1563236421956276,0.06888650634317191,0.4406659503043403,0.08593941318497146,0.029519049412976353,0.09140353219167605,0.22493091254660627,0.12229713577409122,0.00014927390347739528,0.01327167268351922,0.15402109230183117,0.21605469892732349,0.04154082107446535,0.020872397999062015
65,0.15701991371662535,0.06631437133474567,0.4223309627747189,0.10438837123388107,0.004430948400637793,0.0021772966312265983,0.2076839641453517,0.012082903506480577,0.04851997075066746,0.10486604932940365,0.22253529919845264,0.21667607266112013,0.010958027898372143,0.0656810962444062
66,0.15794865704277072,0.06764433703063759,0.42826788335604693,0.02546515536743486,0.05034021333658013,0.17353406642884026,0.22831145757517152,0.13367685951964847,0.047454775756645244,0.0072442856913222334,0.13063311977189704,0.13389937754942227,0.042703533028647815,0.026737155974390237
67,0.1589169345253687,0.06673300900961592,0.4199238376257692,0.019514411835764554,0.2539710614216286,0.003572573906475703,0.25161454389177057,0.028399628095198956,0.14537123944602995,0.024777217959029697,0.1362771174308073,0.1028752565763489,0.009041503708747655,0.024585445728198197
68,0.15964765546240037,0.0741243095179341,0.46429939295532957,0.043808856693894456,0.00689485915666612,0.012432508448864234,0.2606998788579637,0.013599245296108658,0.13152214080733987,0.013173736840656964,0.2050794383037653,0.22180421672629075,0.06411866052041375,0.02686645834803621
69,0.16044879030650586,0.06784792306780935,0.4228634129194694,0.006202648327387987,0.0017426275460007098,0.1616384190716111,0.22967557411498377,0.1336301855737894,0.05331848882116817,0.023994960034119304,0.25869115405145876,0.0448304894953363,0.009991009833753938,0.07628444313039062
70,0.1615318419354819,0.06639629506542985,0.4110415276014092,0.039453163441337806,0.020817225437062176,0.059520465967416704,0.19319946009661138,0.06148840247565322,0.15052792952452165,0.02022981681057273,0.2292163439634446,0.1179035002079014,0.01105636007135678,0.09658733200412155
71,0.1625685816563285,0.067827507669004,0.41722396159174213,0.036920694949069126,0.09069883088317351,0.17564910421288413,0.23117296967896953,0.05103656375619951,0.10149376005988137,0.034851515392358395,0.02734557903238858,0.20225274093797527,0.018316262384842703,0.030261978712257713
72,0.16345058580872765,0.06745425260925825,0.4126889620829762,0.0036095967082809544,0.05471217396122736,0.009370732825069065,0.23651445929679263,0.10303656155752984,0.20766585968945903,0.01406794412858898,0.06949852833654342,0.17899645935290637,0.1174628777142469,0.005064806429355313
73,0.1644079057926292,0.06814021086052985,0.4144582374674633,0.10740552754642833,0.011877392165396414,0.01677615841580215,0.22172456319281827,0.09357365500629682,0.14565443461947788,0.011663564159233572,0.17831501245806516,0.16321091552782793,0.020526016660677524,0.029272760247975864
74,0.16460064520990372,0.06756804740910077,0.41049685633331484,0.10967593930345065,0.027958386669225357,0.02141433827309148,0.24945838017359287,0.187055329863387,0.010305056959281552,0.013120031373105146,0.0394083772281038,0.23902567071886907,0.03368428354831025,0.06889420588958282
75,0.16600335472524183,0.06874049029297252,0.4140909706719325,0.03290971435220613,0.09031057883655035,0.033050631746839185,0.20616890282376094,0.14273361400291318,0.04133862064873553,0.04618335105627377,0.18761943101998596,0.2026696552706814,0.01640745661705875,0.0006080436249948092
76,0.16671677700381693,0.06634354169042735,0.39794160421484415,0.027408255699341025,0.033957924214177634,0.061149737328020544,0.24999777322221478,0.09973148300058012,0.05409275357055483,0.12074684957853267,0.11477209093766157,0.1576610002756335,0.0012832164754115953,0.07919891569787184
77,0.16810504387084324,0.06695860570480032,0.39831407888180487,0.004047708963392137,0.06430902518806433,0.11098697808151829,0.27906345208540484,0.14499881102392195,0.1590193981073375,0.036103250046168565,0.035879545961081054,0.08437467140309655,0.055992547726880774,0.02522461141313395
78,0.16828643368101293,0.06612674716432407,0.3929416395481253,0.0035103919530915903,0.011183563325688553,0.04627858279164457,0.18151912491884772,0.19156868408163327,0.0034872718690086664,0.07208605226792408,0.18296266486466067,0.2018231403935513,0.007384812439002329,0.09819571109494715
79,0.16969079220971783,0.07136654663401085,0.42056817405749514,0.11773753787168323,0.03300467353677665,0.00704149148068423,0.25907087074938273,0.03312869345429563,0.19124161514035493,0.006104652227284275,0.010832868912814457,0.2820255570495025,0.03655103090188773,0.023261008675333535
80,0.17015031623277435,0.0679027264320614,0.3990749352423594,0.06937330748806333,0.055754122234735436,0.017212596554916818,0.15574455178716218,0.053087690493547786,0.21831765218560364,0.005140720261417717,0.08418940567571206,0.29885573872823823,0.038068342450053895,0.004255872140548929
81,0.17125369960787123,0.06867996063609548,0.40104220109320654,0.042371292073713644,0.08635398778884552,0.024104087480643608,0.26438162905106594,0.1985423148390363,0.003990966007321812,0.07365030379849898,0.049603399421870656,0.2198635746920628,0.021019915695530977,0.016118529151409596
82,0.1718819955442713,0.0657623560039573,0.3826017716149858,0.0011623303445450909,0.02551227429736876,0.0758428057931533,0.19214808884541068,0.10052208416437296,0.15602545375677676,0.07443662444432993,0.10770522874497443,0.17664821030803649,0.004489204066642794,0.08550769523438881
83,0.17342906202375608,0.06638597717950669,0.382784617553967,0.000831005877284694,0.011963859387189777,0.04196920666120909,0.24821790654495662,0.1632620557877352,0.040173994896599355,0.15818325540926662,0.16396423450450376,0.12975443880343232,0.00434680676471622,0.0373332353631064
84,0.17383953348462605,0.06606846241316652,0.38005430116394934,0.03570287863569199,0.005084870337659351,0.019500153714138675,0.23128753313861533,0.17434788503242,0.1915579338164706,0.03436736188855046,0.1356204315649592,0.08966158536735837,0.02556147576494481,0.057307890739191424
85,0.17490098139860832,0.067476588760514,0.38579880010353623,0.022069737408334796,0.010732284615914411,0.05462694896726105,0.20736428770733425,0.10168466235756843,0.17134689732959377,0.06667606274488933,0.03183057835539295,0.24799127233725385,0.031521235616031394,0.054156032560425865
86,0.17566238395031467,0.06353638538138812,0.36169602138246687,0.03967532218306992,0.10133910745704956,0.023284515766797735,0.21841310316682935,0.18628422008680967,0.14588057570829305,0.07847369510111518,0.028288450144794294,0.15621120011456185,0.021926537064370186,0.00022327320630928285
87,0.17674696447150912,0.06707220183745621,0.3794814923017701,0.029163633413703503,0.01528819379547059,0.10127362486434661,0.19539950523953972,0.156427837867691,0.20800968991764363,0.024597920665432208,0.1380250591002953,0.11784770293924512,0.0029227454274294603,0.011044086769202944
88,0.1788249163924637,0.06257589295171503,0.3499282662287446,0.005500325918786484,0.07352959917044939,0.0025206661722939417,0.11403486678510776,0.2274632418686326,0.17088732632074952,0.02043972407334182,0.13526780220634643,0.19016163245715054,0.0060122098944593,0.054182605132682485
89,0.18352398856520735,0.06540548981909503,0.356386597362208,0.005132277349963281,0.013098941997378606,0.05830240733111624,0.21465841254491094,0.24779106172177676,0.1439824908362883,0.06724412877650968,0.006143210219470387,0.18159356934518656,0.03062514520837381,0.0314283546690256
